id,report_date,department,risk_score,financial_metric
856,2024-05-03,Frontend,12.62684352293239,35246.96356749656
857,2024-05-04,Frontend,12.617645090881956,35227.26008940883
858,2024-05-05,Frontend,12.608781831297247,35204.064079876705
859,2024-05-06,Frontend,12.60024126959744,35177.5013010436
860,2024-05-07,Frontend,12.592010931201727,35147.697515053
861,2024-05-08,Frontend,12.58407834152928,35114.77848404832
862,2024-05-09,Frontend,12.576431025999284,35078.86997017298
863,2024-05-10,Frontend,12.569056510030919,35040.09773557043
864,2024-05-11,Frontend,12.561942319043368,34998.58754238411
865,2024-05-12,Frontend,12.555075978455811,34954.46515275747
866,2024-05-13,Frontend,12.548445013687429,34907.856328833914
867,2024-05-14,Frontend,12.542036950157398,34858.8868327569
868,2024-05-15,Frontend,12.535839313284912,34807.68242666987
869,2024-05-16,Frontend,12.529839628489144,34754.36887271625
870,2024-05-17,Frontend,12.524025421189277,34699.07193303948
871,2024-05-18,Frontend,12.518384216804492,34641.91736978299
872,2024-05-19,Frontend,12.512903540753964,34583.03094509024
873,2024-05-20,Frontend,12.507570918456883,34522.53842110465
874,2024-05-21,Frontend,12.502373875332433,34460.565559969655
875,2024-05-22,Frontend,12.497299936799784,34397.23812382869
876,2024-05-23,Frontend,12.492336628278125,34332.681874825204
877,2024-05-24,Frontend,12.487471475186636,34267.02257510262
878,2024-05-25,Frontend,12.482692002944498,34200.385986804395
879,2024-05-26,Frontend,12.47798573697089,34132.89787207395
880,2024-05-27,Frontend,12.473340202684998,34064.683993054736
881,2024-05-28,Frontend,12.468742925505996,33995.87011189016
882,2024-05-29,Frontend,12.464181430853076,33926.58199072369
883,2024-05-30,Frontend,12.459643244145406,33856.945391698755
884,2024-05-31,Frontend,12.455115890802178,33787.08607695878
885,2024-06-01,Frontend,12.450586896242573,33717.12980864722
886,2024-06-02,Frontend,12.446043785885763,33647.2023489075
887,2024-06-03,Frontend,12.44147408515094,33577.42945988305
888,2024-06-04,Frontend,12.436865319457274,33507.93690371734
889,2024-06-05,Frontend,12.432205014223955,33438.85044255376
890,2024-06-06,Frontend,12.427480694870168,33370.295838535785
891,2024-06-07,Frontend,12.42267988681508,33302.398853806844
892,2024-06-08,Frontend,12.417790115477889,33235.28525051036
893,2024-06-09,Frontend,12.41279890627776,33169.08079078978
894,2024-06-10,Frontend,12.407693784633885,33103.91123678854
895,2024-06-11,Frontend,12.402462275965444,33039.90235065008
896,2024-06-12,Frontend,12.397091905691616,32977.17989451783
897,2024-06-13,Frontend,12.391570199231584,32915.869630535235
898,2024-06-14,Frontend,12.385884682004525,32856.09732084573
899,2024-06-15,Frontend,12.380022879429625,32797.98872759274
900,2024-06-16,Frontend,12.37397231692606,32741.669612919715
901,2024-06-17,Frontend,12.367720519913021,32687.265738970083
902,2024-06-18,Frontend,12.361255013809684,32634.902867887296
903,2024-06-19,Frontend,12.354563324035222,32584.70676181478
904,2024-06-20,Frontend,12.347632976008832,32536.803182895983
905,2024-06-21,Frontend,12.340451495149681,32491.31789327433
906,2024-06-22,Frontend,12.33300640687696,32448.376655093252
907,2024-06-23,Frontend,12.325285236609844,32408.105230496203
908,2024-06-24,Frontend,12.317275509767521,32370.629381626604
909,2024-06-25,Frontend,12.308964751769167,32336.07487062791
910,2024-06-26,Frontend,12.30034048803396,32304.567459643546
911,2024-06-27,Frontend,12.29139024398109,32276.232910816947
912,2024-06-28,Frontend,12.282101545029734,32251.196986291565
913,2024-06-29,Frontend,12.272461916599072,32229.585448210815
914,2024-06-30,Frontend,12.262458884108286,32211.52154273201
915,2024-07-01,Frontend,12.25207997297656,32197.042699194077
916,2024-07-02,Frontend,12.24131270862307,32186.081348170323
917,2024-07-03,Frontend,12.230144616467003,32178.563518849744
918,2024-07-04,Frontend,12.218563221927539,32174.415240421313
919,2024-07-05,Frontend,12.206556050423856,32173.562542074025
920,2024-07-06,Frontend,12.194110627375137,32175.93145299686
921,2024-07-07,Frontend,12.181214478200564,32181.448002378795
922,2024-07-08,Frontend,12.167855128319319,32190.038219408823
923,2024-07-09,Frontend,12.154020103150582,32201.628133275924
924,2024-07-10,Frontend,12.139696928113532,32216.143773169068
925,2024-07-11,Frontend,12.124873128627353,32233.51116827726
926,2024-07-12,Frontend,12.10953623011123,32253.656347789463
927,2024-07-13,Frontend,12.093673757984336,32276.505340894677
928,2024-07-14,Frontend,12.07727323766586,32301.984176781876
929,2024-07-15,Frontend,12.060322194574974,32330.01888464004
930,2024-07-16,Frontend,12.042808154130869,32360.535493658153
931,2024-07-17,Frontend,12.02471864175272,32393.46003302521
932,2024-07-18,Frontend,12.006041182859715,32428.718531930183
933,2024-07-19,Frontend,11.986763302871031,32466.237019562057
934,2024-07-20,Frontend,11.966872527205844,32505.941525109807
935,2024-07-21,Frontend,11.946356381283344,32547.75807776244
936,2024-07-22,Frontend,11.925202390522706,32591.612706708915
937,2024-07-23,Frontend,11.903398080343116,32637.431441138226
938,2024-07-24,Frontend,11.880930976163755,32685.14031023935
939,2024-07-25,Frontend,11.8577886034038,32734.66534320127
940,2024-07-26,Frontend,11.833958487482434,32785.932569212986
941,2024-07-27,Frontend,11.809428153818839,32838.868017463465
942,2024-07-28,Frontend,11.784185127832197,32893.39771714168
943,2024-07-29,Frontend,11.758216934941693,32949.44769743664
944,2024-07-30,Frontend,11.731511100566498,33006.94398753731
945,2024-07-31,Frontend,11.704055150125804,33065.812616632684
946,2024-08-01,Frontend,11.675836609038784,33125.97961391174
947,2024-08-02,Frontend,11.646843002724623,33187.37100856345
948,2024-08-03,Frontend,11.6170618566025,33249.91282977681
949,2024-08-04,Frontend,11.586480696091604,33313.531106740804
950,2024-08-05,Frontend,11.555087046611108,33378.15186864441
951,2024-08-06,Frontend,11.522868433580193,33443.70114467662
952,2024-08-07,Frontend,11.489812382418046,33510.1049640264
953,2024-08-08,Frontend,11.455906418543847,33577.28935588274
954,2024-08-09,Frontend,11.421138067376774,33645.18034943463
955,2024-08-10,Frontend,11.385494854336008,33713.70397387105
956,2024-08-11,Frontend,11.348964304840734,33782.78625838099
957,2024-08-12,Frontend,11.31153394431013,33852.353232153415
958,2024-08-13,Frontend,11.27319129816338,33922.330924377326
959,2024-08-14,Frontend,11.233923891819664,33992.64536424169
960,2024-08-15,Frontend,11.193719250698164,34063.2225809355
961,2024-08-16,Frontend,11.15256490021806,34133.98860364774
962,2024-08-17,Frontend,11.110448365798536,34204.86946156739
963,2024-08-18,Frontend,11.067357172858769,34275.79118388343
964,2024-08-19,Frontend,11.023278846817941,34346.67979978485
965,2024-08-20,Frontend,10.978200913095238,34417.46133846063
966,2024-08-21,Frontend,10.932110897109833,34488.06182909976
967,2024-08-22,Frontend,10.884996324280918,34558.4073008912
968,2024-08-23,Frontend,10.836844720027665,34628.42378302396
969,2024-08-24,Frontend,10.787643609769262,34698.03730468701
970,2024-08-25,Frontend,10.737380518924885,34767.173895069325
971,2024-08-26,Frontend,10.686042972913713,34835.75958335991
972,2024-08-27,Frontend,10.633618497154938,34903.72039874773
973,2024-08-28,Frontend,10.580094617067733,34970.982370421785
974,2024-08-29,Frontend,10.525459037994207,35037.47165161715
975,2024-08-30,Frontend,10.469726146712414,35103.132790825475
976,2024-08-31,Frontend,10.412965026294543,35167.94804636653
977,2024-09-01,Frontend,10.355251465123274,35231.90429947116
978,2024-09-02,Frontend,10.296661251581288,35294.98843137025
979,2024-09-03,Frontend,10.23727017405126,35357.18732329466
980,2024-09-04,Frontend,10.177154020915868,35418.48785647523
981,2024-09-05,Frontend,10.116388580557796,35478.87691214285
982,2024-09-06,Frontend,10.055049641359718,35538.34137152839
983,2024-09-07,Frontend,9.993212991704315,35596.86811586269
984,2024-09-08,Frontend,9.93095441997426,35654.44402637663
985,2024-09-09,Frontend,9.86834971455224,35711.05598430108
986,2024-09-10,Frontend,9.805474663820926,35766.6908708669
987,2024-09-11,Frontend,9.742405056163,35821.33556730493
988,2024-09-12,Frontend,9.679216679961142,35874.97695484607
989,2024-09-13,Frontend,9.615985323598029,35927.60191472117
990,2024-09-14,Frontend,9.552786775456338,35979.19732816109
991,2024-09-15,Frontend,9.48969682391875,36029.75007639671
992,2024-09-16,Frontend,9.426791257367945,36079.24704065887
993,2024-09-17,Frontend,9.364145864186593,36127.67510217846
994,2024-09-18,Frontend,9.301836432757383,36175.02114218634
995,2024-09-19,Frontend,9.23993875146299,36221.272041913355
996,2024-09-20,Frontend,9.178528608686092,36266.41468259038
997,2024-09-21,Frontend,9.117681792809368,36310.435945448284
998,2024-09-22,Frontend,9.057474092215493,36353.32271171794
999,2024-09-23,Frontend,8.997981295287149,36395.061862630195
1000,2024-09-24,Frontend,8.939279190407012,36435.64027941592
1001,2024-09-25,Frontend,8.881443565957765,36475.04484330598
1002,2024-09-26,Frontend,8.824550210322085,36513.26243553125
1003,2024-09-27,Frontend,8.76867491188265,36550.27993732257
1004,2024-09-28,Frontend,8.71389345902214,36586.08422991083
1005,2024-09-29,Frontend,8.660281640123229,36620.66219452689
1006,2024-09-30,Frontend,8.607915243568598,36654.0007124016
1007,2024-10-01,Frontend,8.556870057740928,36686.086664765826
1008,2024-10-02,Frontend,8.507221871022892,36716.90693285044
1009,2024-10-03,Frontend,8.459046471797176,36746.448397886335
1010,2024-10-04,Frontend,8.412419648446452,36774.69794110432
1011,2024-10-05,Frontend,8.367417189353402,36801.64244373528
1012,2024-10-06,Frontend,8.324114882900705,36827.268787010114
1013,2024-10-07,Frontend,8.28258851747104,36851.56385215964
1014,2024-10-08,Frontend,8.242913881447082,36874.51452041475
1015,2024-10-09,Frontend,8.20516676321151,36896.1076730063
1016,2024-10-10,Frontend,8.169422951147002,36916.33019116514
1017,2024-10-11,Frontend,8.135758233636244,36935.168956122165
1018,2024-10-12,Frontend,8.104248399061907,36952.61084910823
1019,2024-10-13,Frontend,8.074969235806671,36968.64275135418
1020,2024-10-14,Frontend,8.047996532253217,36983.2515440909
1021,2024-10-15,Frontend,8.023406076784221,36996.42410854925
1022,2024-10-16,Frontend,8.00127365778236,37008.14732596007
1023,2024-10-17,Frontend,7.981675063630317,37018.40807755426
1024,2024-10-18,Frontend,7.9646860827107675,37027.19324456269
1025,2024-10-19,Frontend,7.950382503406393,37034.48970821619
1026,2024-10-20,Frontend,7.938840114099869,37040.284349745634
1027,2024-10-21,Frontend,7.930134703173876,37044.56405038191
1028,2024-10-22,Frontend,7.9243420590110905,37047.315691355856
1029,2024-10-23,Frontend,7.921537969994194,37048.526153898354
1030,2024-10-24,Frontend,7.921798224505861,37048.18231924025
1031,2024-10-25,Frontend,7.925198610928773,37046.27106861243
1032,2024-10-26,Frontend,7.93181491764561,37042.77928324575
1033,2024-10-27,Frontend,7.941722933039046,37037.69384437106
1034,2024-10-28,Frontend,7.9549984442704496,37031.001634761014
1035,2024-10-29,Frontend,7.97169235581202,37022.720948547605
1036,2024-10-30,Frontend,7.991766749571942,37012.98220751368
1037,2024-10-31,Frontend,8.015163896343898,37001.94084255716
1038,2024-11-01,Frontend,8.041826066921574,36989.75228457599
1039,2024-11-02,Frontend,8.071695532098653,36976.57196446809
1040,2024-11-03,Frontend,8.104714562668825,36962.55531313141
1041,2024-11-04,Frontend,8.140825429425764,36947.85776146387
1042,2024-11-05,Frontend,8.179970403163162,36932.634740363406
1043,2024-11-06,Frontend,8.222091754674707,36917.04168072798
1044,2024-11-07,Frontend,8.267131754754079,36901.2340134555
1045,2024-11-08,Frontend,8.31503267419496,36885.367169443896
1046,2024-11-09,Frontend,8.36573678379104,36869.59657959112
1047,2024-11-10,Frontend,8.419186354336,36854.0776747951
1048,2024-11-11,Frontend,8.475323656623525,36838.965885953774
1049,2024-11-12,Frontend,8.534090961447303,36824.41664396508
1050,2024-11-13,Frontend,8.595430539601015,36810.58537972693
1051,2024-11-14,Frontend,8.659284661878349,36797.627524137286
1052,2024-11-15,Frontend,8.72559559907299,36785.69850809406
1053,2024-11-16,Frontend,8.794305621978618,36774.95376249521
1054,2024-11-17,Frontend,8.865357001388917,36765.54871823866
1055,2024-11-18,Frontend,8.93869200809758,36757.638806222334
1056,2024-11-19,Frontend,9.014252912898282,36751.37945734418
1057,2024-11-20,Frontend,9.091981986584715,36746.92610250213
1058,2024-11-21,Frontend,9.171821499950562,36744.434172594134
1059,2024-11-22,Frontend,9.25371372378951,36744.05909851809
1060,2024-11-23,Frontend,9.337600928895235,36745.95631117196
1061,2024-11-24,Frontend,9.423425386061425,36750.281241453675
1062,2024-11-25,Frontend,9.51112936608177,36757.18932026117
1063,2024-11-26,Frontend,9.600655139749954,36766.835978492374
1064,2024-11-27,Frontend,9.691944977859654,36779.376647045225
1065,2024-11-28,Frontend,9.78494115120456,36794.96675681766
1066,2024-11-29,Frontend,9.879585930578365,36813.7617387076
1067,2024-11-30,Frontend,9.975821586774739,36835.917023613
1068,2024-12-01,Frontend,10.073590390587373,36861.58804243179
1069,2024-12-02,Frontend,10.17283461280995,36890.93022606189
1070,2024-12-03,Frontend,10.273496524236156,36924.09900540124
1071,2024-12-04,Frontend,10.375518395659679,36961.2498113478
1072,2024-12-05,Frontend,10.478842497874197,37002.53807479947
1073,2024-12-06,Frontend,10.5834111016734,37048.119226654206
1074,2024-12-07,Frontend,10.689166477850977,37098.148697809935
1075,2024-12-08,Frontend,10.7960508972006,37152.78191916459
1076,2024-12-09,Frontend,10.904006630515962,37212.174321616105
1077,2024-12-10,Frontend,11.012975948590746,37276.48133606243
1078,2024-12-11,Frontend,11.122901122218632,37345.858393401475
1079,2024-12-12,Frontend,11.233724422193317,37420.460924531195
1080,2024-12-13,Frontend,11.345388119308472,37500.44436034951
1081,2024-12-14,Frontend,11.457834484357797,37585.96413175438
1082,2024-12-15,Frontend,11.571005788134961,37677.17566964371
1083,2024-12-16,Frontend,11.684844301433655,37774.23440491544
1084,2024-12-17,Frontend,11.799292295047561,37877.29576846751
1085,2024-12-18,Frontend,11.91429203977037,37986.515191197876
1086,2024-12-19,Frontend,12.029785806395763,38102.04810400444
1087,2024-12-20,Frontend,12.145715865717426,38224.04993778515
1088,2024-12-21,Frontend,12.262024488529043,38352.67612343794
1089,2024-12-22,Frontend,12.378653945624299,38488.08209186075
1090,2024-12-23,Frontend,12.495546507796874,38630.42327395151
1091,2024-12-24,Frontend,12.612644445840456,38779.85510060814
1092,2024-12-25,Frontend,12.729890030548734,38936.5330027286
1093,2024-12-26,Frontend,12.847225532715386,39100.612411210815
1094,2024-12-27,Frontend,12.964593223134099,39272.24875695271
1095,2024-12-28,Frontend,13.081929916916152,39451.55669212804
1096,2024-12-29,Frontend,13.199137528237294,39638.39000042217
1097,2024-12-30,Frontend,13.31610422330419,39832.49970575601
1098,2025-01-01,Frontend,13.432718135113836,40033.63658382332
1099,2024-01-01,DevOps,13.104776023641348,31682.818284590452
1100,2024-01-02,DevOps,13.325717978335458,31706.895248995483
1101,2024-01-03,DevOps,13.53831554500007,31730.81634327126
1102,2024-01-04,DevOps,13.742680607945402,31754.5886421206
1103,2024-01-05,DevOps,13.938925051481641,31778.21922024626
1104,2024-01-06,DevOps,14.127160759918985,31801.715152351004
1105,2024-01-07,DevOps,14.307499617567636,31825.083513137623
1106,2024-01-08,DevOps,14.480053508737784,31848.331377308867
1107,2024-01-09,DevOps,14.644934317739633,31871.465819567544
1108,2024-01-10,DevOps,14.802253928883378,31894.493914616392
1109,2024-01-11,DevOps,14.952124226479215,31917.42273715821
1110,2024-01-12,DevOps,15.09465709483735,31940.259361895765
1111,2024-01-13,DevOps,15.229964418267977,31963.010863531843
1112,2024-01-14,DevOps,15.358158081081285,31985.684316769184
1113,2024-01-15,DevOps,15.479349967587478,32008.286796310582
1114,2024-01-16,DevOps,15.59365196209676,32030.825376858837
1115,2024-01-17,DevOps,15.701175948919323,32053.30713311668
1116,2024-01-18,DevOps,15.802033812365359,32075.739139786907
1117,2024-01-19,DevOps,15.896337436745073,32098.128471572287
1118,2024-01-20,DevOps,15.984198706368666,32120.482203175605
1119,2024-01-21,DevOps,16.065729505546322,32142.807409299603
1120,2024-01-22,DevOps,16.14104171858825,32165.111164647093
1121,2024-01-23,DevOps,16.21024722980465,32187.400543920838
1122,2024-01-24,DevOps,16.273457923505717,32209.68262182361
1123,2024-01-25,DevOps,16.33078568400164,32231.964473058157
1124,2024-01-26,DevOps,16.382342395602624,32254.25317232729
1125,2024-01-27,DevOps,16.42823994261887,32276.55579433378
1126,2024-01-28,DevOps,16.468590209360563,32298.87941378037
1127,2024-01-29,DevOps,16.50350508013792,32321.231105369872
1128,2024-01-30,DevOps,16.53309643926112,32343.617943805028
1129,2024-01-31,DevOps,16.55747617104037,32366.047003788637
1130,2024-02-01,DevOps,16.576756159785873,32388.52536002346
1131,2024-02-02,DevOps,16.591048289807812,32411.06008721227
1132,2024-02-03,DevOps,16.6004644454164,32433.658260057855
1133,2024-02-04,DevOps,16.605116510921828,32456.326953262975
1134,2024-02-05,DevOps,16.60511637063428,32479.073241530386
1135,2024-02-06,DevOps,16.60057590886398,32501.9041995629
1136,2024-02-07,DevOps,16.591607009921113,32524.826902063283
1137,2024-02-08,DevOps,16.57832155811587,32547.848423734293
1138,2024-02-09,DevOps,16.560831437758456,32570.975839278704
1139,2024-02-10,DevOps,16.53924853315907,32594.21622339931
1140,2024-02-11,DevOps,16.51368472862791,32617.576650798866
1141,2024-02-12,DevOps,16.484251908475162,32641.06419618014
1142,2024-02-13,DevOps,16.451061957011046,32664.685934245936
1143,2024-02-14,DevOps,16.414226758545738,32688.44893969901
1144,2024-02-15,DevOps,16.373858197389453,32712.360287242136
1145,2024-02-16,DevOps,16.33006815785237,32736.427051578077
1146,2024-02-17,DevOps,16.282968524244694,32760.656307409616
1147,2024-02-18,DevOps,16.23267118087664,32785.05512943955
1148,2024-02-19,DevOps,16.17928801205838,32809.63059237062
1149,2024-02-20,DevOps,16.122930902100126,32834.38977090561
1150,2024-02-21,DevOps,16.063711735312076,32859.3397397473
1151,2024-02-22,DevOps,16.00174239600442,32884.48757359847
1152,2024-02-23,DevOps,15.937134768487363,32909.840347161866
1153,2024-02-24,DevOps,15.870000737071097,32935.40513514029
1154,2024-02-25,DevOps,15.80045218606583,32961.189012236515
1155,2024-02-26,DevOps,15.728600999781746,32987.199053153294
1156,2024-02-27,DevOps,15.654559062529044,33013.44233259341
1157,2024-02-28,DevOps,15.578438258617929,33039.925925259646
1158,2024-02-29,DevOps,15.500350472358603,33066.656905854776
1159,2024-03-01,DevOps,15.420407588061252,33093.642349081565
1160,2024-03-02,DevOps,15.338721490036082,33120.88932964279
1161,2024-03-03,DevOps,15.255404062593282,33148.40492224122
1162,2024-03-04,DevOps,15.17056719004306,33176.196201579645
1163,2024-03-05,DevOps,15.084322756695606,33204.27024236082
1164,2024-03-06,DevOps,14.996782646861123,33232.63411928753
1165,2024-03-07,DevOps,14.908058744849805,33261.294907062555
1166,2024-03-08,DevOps,14.81826293497185,33290.25968038864
1167,2024-03-09,DevOps,14.727507101537457,33319.53551396859
1168,2024-03-10,DevOps,14.635903128856825,33349.12948250518
1169,2024-03-11,DevOps,14.543562901240147,33379.048660701155
1170,2024-03-12,DevOps,14.45059830299763,33409.300123259316
1171,2024-03-13,DevOps,14.35712121843946,33439.89094488243
1172,2024-03-14,DevOps,14.263243531875839,33470.82820027326
1173,2024-03-15,DevOps,14.169077127616971,33502.11896413459
1174,2024-03-16,DevOps,14.074733889973047,33533.770311169195
1175,2024-03-17,DevOps,13.980325703254264,33565.789316079856
1176,2024-03-18,DevOps,13.885964451770823,33598.183053569315
1177,2024-03-19,DevOps,13.791762019832921,33630.95859834039
1178,2024-03-20,DevOps,13.697830291750757,33664.12302509582
1179,2024-03-21,DevOps,13.604281151834526,33697.683408538396
1180,2024-03-22,DevOps,13.511226484394427,33731.64682337089
1181,2024-03-23,DevOps,13.418778173740657,33766.02034429607
1182,2024-03-24,DevOps,13.327048104183415,33800.81104601672
1183,2024-03-25,DevOps,13.236148160032899,33836.02600323561
1184,2024-03-26,DevOps,13.146190225599304,33871.6722906555
1185,2024-03-27,DevOps,13.057286185192831,33907.7569829792
1186,2024-03-28,DevOps,12.969547923123672,33944.28715490944
1187,2024-03-29,DevOps,12.883087323702036,33981.269881149026
1188,2024-03-30,DevOps,12.798016271238106,34018.71223640071
1189,2024-03-31,DevOps,12.714446650042094,34056.62129536728
1190,2024-04-01,DevOps,12.632490344424188,34095.004132751514
1191,2024-04-02,DevOps,12.552259238694587,34133.86782325617
1192,2024-04-03,DevOps,12.47386521716349,34173.219441584035
1193,2024-04-04,DevOps,12.397420164141097,34213.06606243787
1194,2024-04-05,DevOps,12.323035963937604,34253.41476052047
1195,2024-04-06,DevOps,12.25082450086321,34294.272610534594
1196,2024-04-07,DevOps,12.180897659228107,34335.64668718301
1197,2024-04-08,DevOps,12.113367323342501,34377.54406516851
1198,2024-04-09,DevOps,12.048345377516583,34419.97181919385
1199,2024-04-10,DevOps,11.985943706060555,34462.93702396183
1200,2024-04-11,DevOps,11.926274193284614,34506.44675417519
1201,2024-04-12,DevOps,11.869448723498953,34550.50808453672
1202,2024-04-13,DevOps,11.815579181013776,34595.128089749196
1203,2024-04-14,DevOps,11.764777450139277,34640.313844515396
1204,2024-04-15,DevOps,11.717155415185657,34686.072423538084
1205,2024-04-16,DevOps,11.672824960463108,34732.41090152004
1206,2024-04-17,DevOps,11.631897970281836,34779.336353164035
1207,2024-04-18,DevOps,11.59448632895203,34826.85585317285
1208,2024-04-19,DevOps,11.560701920783893,34874.97647624925
1209,2024-04-20,DevOps,11.530656630087623,34923.705297096014
1210,2024-04-21,DevOps,11.504462341173411,34973.04939041591
1211,2024-04-22,DevOps,11.482230938351467,35023.015830911725
1212,2024-04-23,DevOps,11.464074305931979,35073.61169328622
1213,2024-04-24,DevOps,11.450104328225143,35124.844052242166
1214,2024-04-25,DevOps,11.440432889541166,35176.719982482355
1215,2024-04-26,DevOps,11.435171874190239,35229.24655870954
1216,2024-04-27,DevOps,11.43443316648256,35282.43085562651
1217,2024-04-28,DevOps,11.438328650728332,35336.27994793605
1218,2024-04-29,DevOps,11.446970211237742,35390.80091034089
1219,2024-04-30,DevOps,11.460469732321,35446.000817543856
1220,2024-05-01,DevOps,11.478928305245722,35501.88613343682
1221,2024-05-02,DevOps,11.502294861872521,35558.45471075142
1222,2024-05-03,DevOps,11.530405800160189,35615.69803358598
1223,2024-05-04,DevOps,11.56309487690973,35673.607436567734
1224,2024-05-05,DevOps,11.600195848922151,35732.174254323916
1225,2024-05-06,DevOps,11.641542472998463,35791.389821481745
1226,2024-05-07,DevOps,11.686968505939673,35851.245472668495
1227,2024-05-08,DevOps,11.736307704546784,35911.73254251137
1228,2024-05-09,DevOps,11.789393825620806,35972.8423656376
1229,2024-05-10,DevOps,11.846060625962748,36034.566276674435
1230,2024-05-11,DevOps,11.906141862373614,36096.89561024911
1231,2024-05-12,DevOps,11.969471291654411,36159.82170098885
1232,2024-05-13,DevOps,12.03588267060615,36223.33588352088
1233,2024-05-14,DevOps,12.105209756029836,36287.42949247247
1234,2024-05-15,DevOps,12.177286304726477,36352.09386247081
1235,2024-05-16,DevOps,12.251946073497082,36417.32032814317
1236,2024-05-17,DevOps,12.329022819142653,36483.10022411676
1237,2024-05-18,DevOps,12.4083502984642,36549.42488501883
1238,2024-05-19,DevOps,12.489762268262734,36616.28564547661
1239,2024-05-20,DevOps,12.573092485339258,36683.67384011733
1240,2024-05-21,DevOps,12.65817470649478,36751.58080356822
1241,2024-05-22,DevOps,12.744842688530305,36819.99787045653
1242,2024-05-23,DevOps,12.832930188246847,36888.916375409484
1243,2024-05-24,DevOps,12.922270962445404,36958.32765305431
1244,2024-05-25,DevOps,13.012698767926993,37028.22303801826
1245,2024-05-26,DevOps,13.104047361492615,37098.59386492856
1246,2024-05-27,DevOps,13.19615049994328,37169.43146841244
1247,2024-05-28,DevOps,13.288841940079992,37240.72718309713
1248,2024-05-29,DevOps,13.381955438703766,37312.47234360987
1249,2024-05-30,DevOps,13.4753247526156,37384.658284577905
1250,2024-05-31,DevOps,13.568783638616503,37457.27634062845
1251,2024-06-01,DevOps,13.662165853507487,37530.31784638876
1252,2024-06-02,DevOps,13.755305154089557,37603.77413648604
1253,2024-06-03,DevOps,13.848035297163717,37677.63654554755
1254,2024-06-04,DevOps,13.940190039530979,37751.896408200526
1255,2024-06-05,DevOps,14.031603137992347,37826.54505907218
1256,2024-06-06,DevOps,14.122108349348833,37901.57383278976
1257,2024-06-07,DevOps,14.21153943040144,37976.97406398052
1258,2024-06-08,DevOps,14.299730137951176,38052.73708727166
1259,2024-06-09,DevOps,14.38651422879905,38128.85423729043
1260,2024-06-10,DevOps,14.471725459746066,38205.31684866406
1261,2024-06-11,DevOps,14.555197587593234,38282.11625601978
1262,2024-06-12,DevOps,14.636764369141563,38359.24379398484
1263,2024-06-13,DevOps,14.716259561192054,38436.690797186464
1264,2024-06-14,DevOps,14.79351692054572,38514.44860025188
1265,2024-06-15,DevOps,14.868370204003563,38592.50853780834
1266,2024-06-16,DevOps,14.940653168366596,38670.86194448306
1267,2024-06-17,DevOps,15.010199570435823,38749.50015490328
1268,2024-06-18,DevOps,15.076843167012253,38828.41450369624
1269,2024-06-19,DevOps,15.140417714896891,38907.59632548917
1270,2024-06-20,DevOps,15.200756970890753,38987.03695490932
1271,2024-06-21,DevOps,15.257694691794832,39066.72772658389
1272,2024-06-22,DevOps,15.311064634410144,39146.659975140145
1273,2024-06-23,DevOps,15.360700555537695,39226.82503520531
1274,2024-06-24,DevOps,15.406436211978487,39307.2142414066
1275,2024-06-25,DevOps,15.448105360533539,39387.81892837128
1276,2024-06-26,DevOps,15.48554175800385,39468.630430726575
1277,2024-06-27,DevOps,15.518579161190427,39549.6400830997
1278,2024-06-28,DevOps,15.54705132689428,39630.839220117916
1279,2024-06-29,DevOps,15.570792011916415,39712.21917640844
1280,2024-06-30,DevOps,15.58963861520147,39793.7704535642
1281,2024-07-01,DevOps,15.603552764192225,39875.45513952642
1282,2024-07-02,DevOps,15.61264808263237,39957.200557508215
1283,2024-07-03,DevOps,15.617047460914943,40038.931911246495
1284,2024-07-04,DevOps,15.616873789432987,40120.57440447816
1285,2024-07-05,DevOps,15.612249958579543,40202.05324094014
1286,2024-07-06,DevOps,15.603298858747646,40283.293624369326
1287,2024-07-07,DevOps,15.590143380330339,40364.22075850263
1288,2024-07-08,DevOps,15.572906413720663,40444.75984707699
1289,2024-07-09,DevOps,15.551710849311657,40524.83609382928
1290,2024-07-10,DevOps,15.526679577496356,40604.37470249643
1291,2024-07-11,DevOps,15.497935488667808,40683.300876815345
1292,2024-07-12,DevOps,15.465601473219046,40761.539820522936
1293,2024-07-13,DevOps,15.429800421543113,40839.01673735612
1294,2024-07-14,DevOps,15.39065522403305,40915.65683105179
1295,2024-07-15,DevOps,15.348288771081895,40991.38530534688
1296,2024-07-16,DevOps,15.302823953082685,41066.127363978274
1297,2024-07-17,DevOps,15.254383660428463,41139.808210682895
1298,2024-07-18,DevOps,15.203090783512271,41212.35304919766
1299,2024-07-19,DevOps,15.149068212727142,41283.68708325948
1300,2024-07-20,DevOps,15.092438838466121,41353.73551660524
1301,2024-07-21,DevOps,15.03332555112225,41422.42355297187
1302,2024-07-22,DevOps,14.971851241088562,41489.67639609629
1303,2024-07-23,DevOps,14.9081387987581,41555.41924971539
1304,2024-07-24,DevOps,14.842311114523907,41619.577317566094
1305,2024-07-25,DevOps,14.774491078779015,41682.07580338529
1306,2024-07-26,DevOps,14.704801581916472,41742.83991090993
1307,2024-07-27,DevOps,14.633365514329316,41801.79484387689
1308,2024-07-28,DevOps,14.560305766410577,41858.865806023074
1309,2024-07-29,DevOps,14.485745228553315,41913.978001085416
1310,2024-07-30,DevOps,14.409806791150546,41967.05663280082
